Date,HR,PGE,SCE,SDGE,VEA,CAISO
2/13/2021,11,9626.71,9035.25,1940.69,52.12,20654.77
2/13/2021,12,8959.79,8950.44,2022.97,48.13,19981.33
2/13/2021,13,8590.94,8710.15,1756.86,42.57,19100.53
2/13/2021,14,8231.71,8631.77,1590.29,50.67,18504.41
2/13/2021,15,8618.33,8617.88,1583.60,55.00,18874.81
2/13/2021,16,8878.47,8907.46,1750.27,51.12,19587.33
2/13/2021,17,9369.39,9433.64,2007.81,60.26,20871.10
2/13/2021,18,10532.10,10274.91,2338.85,69.17,23215.03
2/13/2021,19,11448.14,10839.55,2475.23,73.78,24836.69
2/13/2021,20,11271.22,10832.91,2409.50,73.48,24587.09
2/13/2021,21,11086.01,10590.29,2344.75,72.45,24093.50
2/13/2021,22,10727.13,10296.69,2230.12,70.34,23324.27
2/13/2021,23,10141.05,9866.04,2133.79,67.70,22208.59
2/13/2021,24,9580.55,9348.49,2025.28,66.21,21020.53
2/14/2021,1,9346.45,8805.97,1917.21,66.07,20135.70
2/14/2021,2,8998.02,8585.79,1839.73,66.89,19490.43
2/14/2021,3,8778.87,8453.93,1764.62,69.15,19066.57
2/14/2021,4,8708.06,8357.73,1722.75,72.05,18860.59
2/14/2021,5,8750.32,8429.62,1739.25,75.71,18994.90
2/14/2021,6,9001.83,8607.07,1769.75,81.97,19460.61
2/14/2021,7,9401.14,8810.85,1841.45,88.91,20142.34
2/14/2021,8,9706.20,8752.33,1808.93,85.86,20353.32
2/14/2021,9,9883.09,8638.29,1821.83,80.58,20423.79
2/14/2021,10,9598.28,8306.44,1559.07,75.19,19538.98
2/14/2021,11,9607.93,7978.61,1436.91,68.41,19091.85
2/14/2021,12,9609.33,7783.62,1340.25,62.53,18795.73
2/14/2021,13,9677.15,7530.20,1385.93,58.11,18651.38
2/14/2021,14,9578.62,7773.30,1439.42,54.70,18846.06
2/14/2021,15,9700.85,8102.50,1734.21,52.94,19590.50
2/14/2021,16,9726.65,8321.60,1832.60,53.82,19934.67
2/14/2021,17,10042.69,8856.04,1908.89,58.04,20865.67
2/14/2021,18,11080.58,9944.89,2282.63,66.65,23374.74
2/14/2021,19,11575.32,10638.89,2420.50,71.77,24706.49
2/14/2021,20,11357.61,10551.57,2357.99,72.85,24340.02
2/14/2021,21,11052.02,10368.63,2312.64,73.42,23806.72
2/14/2021,22,10656.38,10162.87,2217.07,73.07,23109.39
2/14/2021,23,10104.92,9716.61,2081.44,72.24,21975.21
2/14/2021,24,9497.28,9201.93,1944.72,71.27,20715.19
2/15/2021,1,9115.92,8885.90,1861.88,71.60,19935.30
2/15/2021,2,8861.91,8686.44,1796.51,72.71,19417.57
2/15/2021,3,8676.30,8503.51,1757.45,74.44,19011.70
2/15/2021,4,8747.01,8523.77,1840.99,76.21,19187.99
2/15/2021,5,8905.52,8749.82,1883.71,81.02,19620.07
2/15/2021,6,9337.05,9273.17,1941.47,88.32,20640.00
2/15/2021,7,10039.83,9977.60,2061.67,95.34,22174.44
2/15/2021,8,10457.25,10300.14,2179.11,95.00,23031.50
2/15/2021,9,10671.22,10596.06,2081.50,84.49,23433.26
2/15/2021,10,11031.52,10605.14,2079.59,76.34,23792.59
2/15/2021,11,10947.46,10524.85,1846.92,64.31,23383.53
2/15/2021,12,11108.04,10273.58,1836.42,58.33,23276.38
2/15/2021,13,11012.31,9764.08,1980.45,57.09,22813.93
2/15/2021,14,10777.27,9687.95,1939.36,49.84,22454.43
2/15/2021,15,10652.62,9933.71,1838.66,49.86,22474.85
2/15/2021,16,10390.81,10125.70,1981.40,54.10,22552.01
2/15/2021,17,10830.22,10464.68,2196.00,60.30,23551.20
2/15/2021,18,11638.71,11137.40,2444.88,66.49,25287.48
2/15/2021,19,12343.82,11695.48,2594.10,68.90,26702.30
2/15/2021,20,12105.19,11559.79,2525.69,68.32,26259.00
2/15/2021,21,11701.12,11250.87,2420.76,67.19,25439.94
2/15/2021,22,11170.63,10844.53,2349.34,64.93,24429.42
2/15/2021,23,10483.39,10306.79,2163.90,62.52,23016.61
2/15/2021,24,9808.45,9718.99,2035.76,61.15,21624.35
2/16/2021,1,9439.21,9274.61,1874.71,61.04,20649.57
2/16/2021,2,9220.97,8923.43,1793.46,62.62,20000.48
2/16/2021,3,9110.42,8752.76,1754.93,65.68,19683.79
2/16/2021,4,9083.70,8700.89,1796.38,68.14,19649.12
2/16/2021,5,9369.01,8941.26,1816.29,73.16,20199.73
2/16/2021,6,10018.42,9546.77,1933.94,81.07,21580.20
2/16/2021,7,11018.99,10304.83,2090.62,88.15,23502.60
2/16/2021,8,11492.41,10710.18,2177.73,84.42,24464.74
2/16/2021,9,11215.71,10719.93,2218.18,77.69,24231.51
2/16/2021,10,11204.33,10288.28,2064.61,72.37,23629.60
2/16/2021,11,10748.35,9980.28,1928.81,66.65,22724.09
2/16/2021,12,10204.42,9773.68,1946.16,61.98,21986.24
2/16/2021,13,9892.84,9653.12,1764.18,58.89,21369.02
2/16/2021,14,9984.50,9668.87,1696.68,57.03,21407.08
2/16/2021,15,9888.46,9784.54,1804.61,56.20,21533.82
2/16/2021,16,10023.52,10032.26,1937.26,56.93,22049.98
2/16/2021,17,10565.77,10417.58,2138.46,62.15,23183.97
2/16/2021,18,11695.53,11118.82,2456.53,71.86,25342.73
2/16/2021,19,12559.92,11806.32,2599.02,76.31,27041.56
2/16/2021,20,12369.62,11621.25,2538.29,76.95,26606.11
2/16/2021,21,11984.63,11330.78,2441.41,75.87,25832.69
2/16/2021,22,11535.46,10975.05,2306.61,74.09,24891.20
2/16/2021,23,10810.32,10474.62,2155.52,71.56,23512.01
2/16/2021,24,10122.53,9878.27,2016.76,69.18,22086.73
2/17/2021,1,9845.90,9532.54,1903.35,69.00,21350.80
2/17/2021,2,9603.95,9222.08,1857.34,70.14,20753.50
2/17/2021,3,9461.02,8995.51,1805.56,72.42,20334.51
2/17/2021,4,9480.71,8991.97,1874.23,74.95,20421.85
2/17/2021,5,9745.35,9262.10,1921.30,80.17,21008.92
2/17/2021,6,10428.99,9901.48,1965.72,88.11,22384.30
2/17/2021,7,11432.99,10626.33,2183.41,97.58,24340.30
2/17/2021,8,11799.34,10956.51,2245.52,93.64,25095.02
2/17/2021,9,11173.49,10831.05,2152.12,83.18,24239.84
2/17/2021,10,10508.52,10359.57,1990.74,76.15,22934.98
2/17/2021,11,10378.67,9992.67,1698.39,70.85,22140.58
2/17/2021,12,9915.76,9750.74,1589.99,63.10,21314.27
2/17/2021,13,9534.57,9673.67,1580.01,63.25,20851.51
2/17/2021,14,9251.82,9673.26,1527.11,61.53,20513.71
2/17/2021,15,9546.61,9677.49,1642.31,63.37,20929.77
2/17/2021,16,9534.33,9935.05,1821.49,64.68,21355.55
2/17/2021,17,10385.29,10469.94,2094.18,71.08,23020.50
2/17/2021,18,11749.22,11181.72,2419.08,79.74,25429.76
2/17/2021,19,12636.06,11864.46,2595.49,85.50,27181.51
2/17/2021,20,12468.35,11712.06,2538.97,86.22,26805.60
2/17/2021,21,12068.27,11405.19,2469.03,86.16,26028.65
2/17/2021,22,11568.72,11036.00,2324.74,83.46,25012.93
2/17/2021,23,10858.70,10521.55,2165.07,79.96,23625.29
2/17/2021,24,10268.70,10103.17,1982.51,78.40,22432.78
2/18/2021,1,9885.88,9639.66,1937.73,78.00,21541.27
2/18/2021,2,9629.96,9443.12,2024.47,78.69,21176.24
2/18/2021,3,9557.93,9136.65,1881.60,81.21,20657.39
2/18/2021,4,9565.73,9086.03,1800.36,85.31,20537.43
2/18/2021,5,9855.75,9335.17,1857.57,92.64,21141.13
2/18/2021,6,10534.04,9981.80,2019.04,102.91,22637.79
2/18/2021,7,11472.04,10690.28,2222.28,113.72,24498.32
2/18/2021,8,11778.31,10956.70,2305.46,108.30,25148.77
2/18/2021,9,11456.79,10747.70,2115.31,95.35,24415.15
2/18/2021,10,11027.26,10323.50,1915.17,82.79,23348.71
2/18/2021,11,11053.17,9957.11,1709.22,97.79,22817.30
2/18/2021,12,10518.66,9647.54,1633.83,76.84,21876.87
2/18/2021,13,10122.92,9513.84,1574.64,62.31,21273.71
2/18/2021,14,10212.51,9583.78,1636.98,55.34,21488.61
2/18/2021,15,10123.44,9681.23,1680.89,53.45,21539.01
2/18/2021,16,9814.91,9865.61,1853.09,53.82,21587.43
2/18/2021,17,10245.00,10198.33,2079.65,59.03,22582.00
2/18/2021,18,11461.35,10818.20,2415.84,68.79,24764.17
2/18/2021,19,12289.99,11437.63,2613.09,75.50,26416.20
2/18/2021,20,12147.27,11584.82,2538.13,77.73,26347.95
2/18/2021,21,11752.43,11249.31,2462.27,78.23,25542.24
2/18/2021,22,11248.86,10864.05,2320.67,77.66,24511.24
2/18/2021,23,10582.73,10425.37,2152.03,76.25,23236.38
2/18/2021,24,9953.00,10017.76,2134.25,76.02,22181.03
2/19/2021,1,9595.66,9455.89,1942.54,77.17,21071.27
2/19/2021,2,9331.44,9093.68,1928.56,78.94,20432.62
2/19/2021,3,9137.05,8991.69,1851.01,81.93,20061.69
2/19/2021,4,9117.31,8939.53,1812.81,85.96,19955.61
2/19/2021,5,9378.16,9226.18,1868.31,92.31,20564.95
2/19/2021,6,9925.79,9956.48,2016.44,101.42,22000.12
2/19/2021,7,10747.19,10783.69,2245.73,110.21,23886.81
2/19/2021,8,11156.04,11033.36,2352.88,104.06,24646.34
2/19/2021,9,11124.28,10688.38,2149.78,90.91,24053.34
2/19/2021,10,11377.04,10185.45,1924.45,96.36,23583.31
2/19/2021,11,11345.29,9820.91,1709.62,90.28,22966.10
2/19/2021,12,11122.34,9656.22,1627.61,58.07,22464.24
2/19/2021,13,10893.83,9386.57,1556.63,53.22,21890.26
2/19/2021,14,10693.95,9328.70,1562.92,50.75,21636.31
2/19/2021,15,10411.56,9445.41,1653.63,49.65,21560.25
2/19/2021,16,10478.39,9694.03,1855.18,50.64,22078.24
2/19/2021,17,10520.82,10108.76,2073.00,53.55,22756.13
2/19/2021,18,11316.36,10908.73,2353.83,61.13,24640.05
2/19/2021,19,12127.59,11518.79,2517.71,66.96,26231.06
2/19/2021,20,11957.74,11322.25,2455.70,68.23,25803.91
2/19/2021,21,11628.40,11049.43,2368.05,69.16,25115.04
2/19/2021,22,11221.89,10773.39,2267.00,68.74,24331.02
2/19/2021,23,10608.76,10267.01,2124.85,69.26,23069.88
2/19/2021,24,10007.01,9700.06,1986.60,69.70,21763.37
2/20/2021,1,10031.73,9212.73,1902.35,70.70,21217.50
2/20/2021,2,9745.49,8970.73,1834.55,72.96,20623.72
2/20/2021,3,9592.83,8777.45,1797.74,76.19,20244.20
2/20/2021,4,9507.87,8667.47,1756.51,77.97,20009.82
2/20/2021,5,9584.88,8752.31,1777.55,82.36,20197.09
2/20/2021,6,9831.27,9101.21,1857.20,89.22,20878.89
2/20/2021,7,10258.28,9277.37,1961.89,95.65,21593.19
2/20/2021,8,10615.93,9121.46,1909.46,87.22,21734.07
2/20/2021,9,10742.35,8949.96,1830.51,75.10,21597.92
2/20/2021,10,10253.54,8561.07,1642.55,64.34,20521.50
2/20/2021,11,9773.39,8195.42,1611.35,57.83,19637.99
2/20/2021,12,9253.32,7953.00,1551.56,47.15,18805.03
2/20/2021,13,8942.85,7796.18,1331.49,55.19,18125.71
2/20/2021,14,8825.69,7851.03,1358.02,54.08,18088.83
2/20/2021,15,8907.12,8101.38,1439.35,55.87,18503.71
2/20/2021,16,9393.17,8320.71,1671.07,59.89,19444.84
2/20/2021,17,9764.63,8969.97,1904.57,65.31,20704.47
2/20/2021,18,10593.47,9892.20,2221.08,67.27,22774.02
2/20/2021,19,11520.12,10672.65,2417.18,70.11,24680.06
2/20/2021,20,11447.12,10596.37,2375.31,70.61,24489.41
2/20/2021,21,11156.89,10430.21,2296.90,70.92,23954.92
2/20/2021,22,10795.58,10133.07,2211.16,70.90,23210.72
2/20/2021,23,10346.94,9818.89,2078.30,68.83,22312.97
2/20/2021,24,9801.07,9387.65,1943.22,67.96,21199.91
2/21/2021,1,9857.25,9146.31,1897.45,66.56,20967.57
2/21/2021,2,9587.15,8862.00,1833.46,66.02,20348.63
2/21/2021,3,9414.69,8637.59,1774.18,67.68,19894.14
2/21/2021,4,9348.73,8553.32,1762.53,69.66,19734.26
2/21/2021,5,9387.63,8466.07,1764.46,72.64,19690.79
2/21/2021,6,9588.54,8597.71,1814.13,77.43,20077.81
2/21/2021,7,9980.25,8757.68,1908.82,84.22,20730.97
2/21/2021,8,10323.54,8590.99,1868.06,85.37,20867.97
2/21/2021,9,9997.57,8215.99,1687.53,79.80,19980.90
2/21/2021,10,9329.97,7897.38,1492.51,71.48,18791.35
2/21/2021,11,8724.69,7619.74,1328.09,65.25,17737.76
2/21/2021,12,8306.65,7546.89,1267.15,58.37,17179.06
2/21/2021,13,8099.95,7394.19,1275.14,56.94,16826.22
2/21/2021,14,8070.65,7436.07,1316.86,53.88,16877.41
2/21/2021,15,8338.12,7699.04,1453.24,53.69,17544.09
2/21/2021,16,8948.23,7856.38,1677.33,54.55,18536.49
2/21/2021,17,9786.56,8474.77,1897.12,58.11,20216.56
2/21/2021,18,10480.65,9685.39,2237.87,58.69,22462.59
2/21/2021,19,11408.94,10458.26,2414.86,64.25,24346.31
2/21/2021,20,11350.87,10379.14,2462.62,64.92,24257.57
2/21/2021,21,11072.37,10213.19,2288.67,65.43,23639.66
2/21/2021,22,10638.92,9863.56,2161.23,65.51,22729.22
2/21/2021,23,10040.73,9423.98,2011.27,64.87,21540.85
2/21/2021,24,9678.34,9024.80,1928.74,65.58,20697.45
2/22/2021,1,9496.80,8607.79,1829.10,66.79,20000.49
2/22/2021,2,9280.11,8398.06,1767.64,68.67,19514.49
2/22/2021,3,9230.69,8330.12,1737.06,72.35,19370.23
2/22/2021,4,9249.70,8444.82,1739.43,75.14,19509.09
2/22/2021,5,9596.02,8571.98,1807.39,80.86,20056.24
2/22/2021,6,10153.10,9440.22,1963.39,89.33,21646.04
2/22/2021,7,10947.02,10197.00,2167.87,96.50,23408.39
2/22/2021,8,11329.80,10480.86,2184.85,97.97,24093.49
2/22/2021,9,10812.97,10522.13,2040.32,89.57,23464.99
2/22/2021,10,10321.00,10012.05,1816.90,80.09,22230.04
2/22/2021,11,10014.49,9691.00,1714.93,72.03,21492.45
2/22/2021,12,9604.33,9539.05,1621.47,66.05,20830.91
2/22/2021,13,9336.64,9530.21,1694.93,62.10,20623.88
2/22/2021,14,9328.76,9677.16,1694.33,59.56,20759.80
2/22/2021,15,9591.23,9886.05,1767.26,59.33,21303.87
2/22/2021,16,9921.61,10050.24,1946.06,59.05,21976.96
2/22/2021,17,10410.28,10764.71,2147.19,58.90,23381.07
2/22/2021,18,11391.39,11475.65,2440.66,58.94,25366.66
2/22/2021,19,12164.21,11904.71,2569.68,62.98,26701.58
2/22/2021,20,11952.28,11499.86,2484.29,63.10,25999.51
2/22/2021,21,11527.84,11158.44,2456.97,62.70,25205.94
2/22/2021,22,10995.04,10784.32,2305.94,62.27,24147.57
2/22/2021,23,10258.29,10112.19,2055.97,61.83,22488.27
2/22/2021,24,9653.46,9520.60,1898.28,63.38,21135.71
2/23/2021,1,9353.81,9166.35,1827.35,64.73,20412.25
2/23/2021,2,9093.68,8864.02,1763.33,66.75,19787.79
2/23/2021,3,8939.64,8663.19,1735.24,70.83,19408.89
2/23/2021,4,8936.14,8617.93,1730.54,75.10,19359.71
2/23/2021,5,9154.29,8778.59,1786.98,82.03,19801.89
2/23/2021,6,9872.28,9385.04,1931.45,91.37,21280.15
2/23/2021,7,10847.57,10095.83,2119.62,100.69,23163.70
2/23/2021,8,11336.99,10321.45,2145.88,93.24,23897.56
2/23/2021,9,11288.35,10360.45,2026.76,79.62,23755.18
2/23/2021,10,10847.45,9925.54,1792.04,68.40,22633.43
2/23/2021,11,10307.86,9735.95,1696.36,59.97,21800.14
2/23/2021,12,9822.27,9637.98,1630.74,54.01,21144.99
2/23/2021,13,9510.54,9687.44,1621.65,51.11,20870.74
2/23/2021,14,9494.13,9773.00,1683.28,50.35,21000.76
2/23/2021,15,9687.05,9942.14,1750.56,49.78,21429.54
2/23/2021,16,10152.87,9994.56,1919.78,50.93,22118.14
2/23/2021,17,10470.28,10482.64,2159.56,55.46,23167.94
2/23/2021,18,11342.17,11188.33,2425.53,61.42,25017.44
2/23/2021,19,12062.71,11639.85,2570.05,65.11,26337.73
2/23/2021,20,11865.40,11463.11,2566.56,64.29,25959.36
2/23/2021,21,11422.84,11047.07,2378.77,62.74,24911.42
2/23/2021,22,10934.33,10557.39,2242.09,60.40,23794.21
2/23/2021,23,10293.94,10016.79,2085.83,58.93,22455.48
2/23/2021,24,9725.75,9447.38,1927.42,58.20,21158.75
2/24/2021,1,9462.37,9397.76,1863.58,58.64,20782.34
2/24/2021,2,9198.55,8885.47,1796.24,61.18,19941.44
2/24/2021,3,9039.58,8750.93,1759.73,65.25,19615.49
2/24/2021,4,9028.29,8690.36,1750.38,70.65,19539.68
2/24/2021,5,9266.95,8907.77,1800.11,77.52,20052.35
2/24/2021,6,9919.65,9549.38,1973.62,88.29,21530.94
2/24/2021,7,10945.85,10250.80,2141.26,96.99,23434.90
2/24/2021,8,11188.16,10460.77,2152.66,90.03,23891.62
2/24/2021,9,10983.34,10394.71,1980.91,77.84,23436.80
2/24/2021,10,10522.07,10051.94,1773.36,68.46,22415.83
2/24/2021,11,9857.77,9819.25,1625.39,62.99,21365.39
2/24/2021,12,9511.21,9708.25,1562.14,58.12,20839.72
2/24/2021,13,9327.23,9755.64,1575.27,55.75,20713.89
2/24/2021,14,9301.86,9916.78,1632.16,56.80,20907.60
2/24/2021,15,9501.80,10089.32,1752.97,51.46,21395.55
2/24/2021,16,9924.70,10106.54,1909.51,54.97,21995.71
2/24/2021,17,10520.49,10681.04,2114.97,55.98,23372.44
2/24/2021,18,11524.88,11259.03,2427.61,57.22,25268.74
2/24/2021,19,12394.00,11897.24,2587.24,60.37,26938.86
2/24/2021,20,12238.88,11664.36,2510.68,61.15,26475.07
2/24/2021,21,11826.89,11236.02,2391.34,61.73,25515.99
2/24/2021,22,11316.40,10850.79,2261.20,62.36,24490.74
2/24/2021,23,10649.74,10254.28,2091.42,63.13,23058.58
2/24/2021,24,10019.20,9646.21,2006.60,65.83,21737.85
2/25/2021,1,9682.57,9219.13,1923.22,68.09,20893.01
2/25/2021,2,9431.62,8894.22,1794.81,68.85,20189.49
2/25/2021,3,9309.56,8868.23,1746.45,70.51,19994.75
2/25/2021,4,9292.83,8862.91,1736.25,73.32,19965.31
2/25/2021,5,9558.82,8779.42,1787.56,79.24,20205.04
2/25/2021,6,10153.45,9590.11,1921.81,86.95,21752.31
2/25/2021,7,11070.10,10355.80,2103.29,93.58,23622.75
2/25/2021,8,11332.39,10564.44,2130.34,94.26,24121.42
2/25/2021,9,10905.03,10295.68,1962.95,88.52,23252.18
2/25/2021,10,10667.80,9851.91,1769.34,78.92,22367.97
2/25/2021,11,10042.22,9569.70,1621.07,72.55,21305.54
2/25/2021,12,9543.72,9440.10,1575.98,66.67,20626.46
2/25/2021,13,9236.00,9411.60,1607.72,61.71,20317.04
2/25/2021,14,9212.53,9485.34,1720.24,53.44,20471.55
2/25/2021,15,9378.50,9691.94,1779.35,55.68,20905.46
2/25/2021,16,9640.78,10113.20,1930.69,56.56,21741.23
2/25/2021,17,10126.11,10444.19,2092.26,57.20,22719.76
2/25/2021,18,11348.78,11136.59,2370.28,58.03,24913.68
2/25/2021,19,12242.38,11769.95,2552.31,63.72,26628.35
2/25/2021,20,12124.00,11628.47,2481.61,65.40,26299.47
2/25/2021,21,11756.95,11301.57,2374.19,67.08,25499.79
2/25/2021,22,11300.64,10931.65,2267.94,67.37,24567.60
2/25/2021,23,10632.39,10375.80,2089.38,68.61,23166.18
2/25/2021,24,10018.64,9844.22,1942.27,69.76,21874.88
2/26/2021,1,9706.57,9397.96,1878.02,71.37,21053.91
2/26/2021,2,9455.91,9106.14,1813.15,73.91,20449.11
2/26/2021,3,9309.58,9050.97,1772.37,77.62,20210.55
2/26/2021,4,9331.56,9060.63,1768.24,81.79,20242.22
2/26/2021,5,9560.92,9218.58,1818.90,87.08,20685.48
2/26/2021,6,10201.14,9797.00,1987.62,95.01,22080.77
2/26/2021,7,11130.30,10498.09,2144.63,102.08,23875.11
2/26/2021,8,11489.94,10690.72,2067.05,100.56,24348.27
2/26/2021,9,11378.02,10460.82,1997.89,90.72,23927.44
2/26/2021,10,10592.47,10031.53,1775.30,78.17,22477.48
2/26/2021,11,9917.81,9782.33,1695.12,68.32,21463.58
2/26/2021,12,9426.80,9593.80,1663.20,60.00,20743.80
2/26/2021,13,9114.57,9407.87,1568.45,54.58,20145.47
2/26/2021,14,9076.10,9460.19,1558.64,50.72,20145.66
2/26/2021,15,9292.73,9676.02,1677.52,53.76,20700.03
2/26/2021,16,9611.06,10044.18,1892.95,52.76,21600.95
2/26/2021,17,10008.12,10357.96,2051.08,53.07,22470.23
2/26/2021,18,11142.69,10888.34,2324.78,52.99,24408.80
2/26/2021,19,12052.09,11532.15,2502.61,57.42,26144.27
2/26/2021,20,11964.29,11380.42,2440.48,57.67,25842.86
2/26/2021,21,11653.35,11079.13,2352.05,57.95,25142.48
2/26/2021,22,11259.66,10696.41,2255.37,58.23,24269.67
2/26/2021,23,10774.34,10241.12,2117.98,58.84,23192.28
2/26/2021,24,10157.53,9688.48,1974.22,59.01,21879.24
2/27/2021,1,9715.46,9280.12,1909.91,59.39,20964.87
2/27/2021,2,9401.76,8984.62,1819.99,60.35,20266.72
2/27/2021,3,9202.14,8785.83,1774.68,61.90,19824.54
2/27/2021,4,9134.94,8728.11,1753.74,62.58,19679.36
2/27/2021,5,9252.10,8802.82,1780.07,65.00,19899.98
2/27/2021,6,9562.49,9104.47,1867.36,69.63,20603.96
2/27/2021,7,10024.70,9435.90,1916.12,74.15,21450.87
2/27/2021,8,10080.72,9346.18,1870.94,77.38,21375.22
2/27/2021,9,9538.39,9014.52,1738.22,75.70,20366.83
2/27/2021,10,8981.23,8748.69,1563.70,71.78,19365.39
2/27/2021,11,8814.31,8459.45,1402.65,96.77,18773.19
2/27/2021,12,8357.70,8189.20,1289.27,93.93,17930.10
2/27/2021,13,8044.61,8083.97,1271.64,63.08,17463.30
2/27/2021,14,7950.44,8165.66,1334.75,55.62,17506.48
2/27/2021,15,8240.85,8280.75,1464.52,55.78,18041.93
2/27/2021,16,8722.90,8681.29,1734.59,60.94,19199.72
2/27/2021,17,9335.39,9242.98,1995.82,61.54,20635.73
2/27/2021,18,10591.66,10030.52,2190.72,64.74,22877.65
2/27/2021,19,11498.44,10761.15,2401.85,70.02,24731.45
2/27/2021,20,11449.95,10646.48,2369.23,71.49,24537.16
2/27/2021,21,11185.58,10428.14,2292.46,71.35,23977.53
2/27/2021,22,10848.87,10252.65,2195.22,69.92,23366.65
2/27/2021,23,10354.11,9885.34,2073.05,68.99,22381.48
2/27/2021,24,9818.09,9417.46,1939.39,69.22,21244.17
2/28/2021,1,9462.39,9025.20,1877.56,69.08,20434.24
2/28/2021,2,9297.31,8731.68,1797.58,69.86,19896.42
2/28/2021,3,9348.11,8523.38,1752.54,71.24,19695.27
2/28/2021,4,9270.88,8467.57,1731.38,73.44,19543.27
2/28/2021,5,9331.55,8513.63,1747.24,76.57,19669.00
2/28/2021,6,9550.08,8614.06,1799.03,81.75,20044.91
2/28/2021,7,9920.05,8777.41,1820.38,87.44,20605.27
2/28/2021,8,9791.80,8687.48,1676.33,89.52,20245.13
2/28/2021,9,9384.78,8342.39,1447.85,84.28,19259.30
2/28/2021,10,8836.73,7956.15,1313.53,75.95,18182.36
2/28/2021,11,8214.80,7716.01,1212.98,62.09,17205.88
2/28/2021,12,7774.16,7522.12,1154.10,64.71,16515.09
2/28/2021,13,7585.41,7471.11,1113.12,74.00,16243.64
2/28/2021,14,7543.01,7440.86,1173.27,51.34,16208.47
2/28/2021,15,7864.45,7712.35,1285.55,51.29,16913.65
2/28/2021,16,8339.73,8166.00,1685.49,52.00,18243.21
2/28/2021,17,8998.02,8815.14,1844.73,56.21,19714.10
2/28/2021,18,10343.45,9835.71,2259.60,57.58,22496.35
2/28/2021,19,11346.06,10712.04,2492.95,63.46,24614.51
2/28/2021,20,11336.19,10659.63,2386.79,65.75,24448.36
2/28/2021,21,11044.31,10412.57,2299.27,67.12,23823.27
2/28/2021,22,10624.77,10190.98,2189.96,67.23,23072.93
2/28/2021,23,9961.73,9725.86,2042.27,67.18,21797.03
2/28/2021,24,9361.63,9219.69,1905.18,68.66,20555.17
3/1/2021,1,9082.68,8956.53,1867.45,70.28,19976.93
3/1/2021,2,8900.60,8777.50,1801.87,72.64,19552.60
3/1/2021,3,8829.43,8652.66,1771.42,75.57,19329.08
3/1/2021,4,8881.10,8643.31,1769.99,79.47,19373.87
3/1/2021,5,9267.46,9000.58,1824.32,85.65,20178.00
3/1/2021,6,9968.45,9702.38,1986.67,93.73,21751.22
3/1/2021,7,10933.07,10483.48,2157.24,101.22,23675.00
3/1/2021,8,11202.99,10738.96,2088.67,102.00,24132.62
3/1/2021,9,10838.12,10613.47,1888.45,90.84,23430.87
3/1/2021,10,10665.61,10260.00,1671.41,80.06,22677.09
3/1/2021,11,10009.94,9889.00,1582.08,71.36,21552.39
3/1/2021,12,9576.45,9621.57,1599.68,83.10,20880.79
3/1/2021,13,9354.12,9617.69,1583.73,60.76,20616.30
3/1/2021,14,9323.98,9655.46,1611.31,57.38,20648.13
3/1/2021,15,9542.03,9786.57,1727.83,56.14,21112.55
3/1/2021,16,9687.52,10168.50,2059.04,55.90,21970.97
3/1/2021,17,10268.43,10502.44,2129.38,56.65,22956.90
3/1/2021,18,11449.71,11200.11,2402.49,55.93,25108.24
3/1/2021,19,12356.76,11916.22,2609.82,60.94,26943.74
3/1/2021,20,12194.42,11646.06,2503.68,62.04,26406.20
3/1/2021,21,11791.37,11318.99,2402.41,62.44,25575.21
3/1/2021,22,11275.89,10970.42,2271.85,61.56,24579.72
3/1/2021,23,10551.25,10384.42,2106.18,61.77,23103.62
3/1/2021,24,9897.91,9856.31,1957.03,62.78,21774.03
3/2/2021,1,9558.72,9431.57,1889.23,64.69,20944.21
3/2/2021,2,9278.66,9183.58,1832.87,66.94,20362.05
3/2/2021,3,9147.40,9048.60,1805.35,69.97,20071.32
3/2/2021,4,9171.20,9082.09,1798.59,73.77,20125.65
3/2/2021,5,9482.02,9381.08,1874.22,80.05,20817.38
3/2/2021,6,10123.49,9952.72,2033.12,88.14,22197.48
3/2/2021,7,11074.08,10582.55,2195.76,95.98,23948.37
3/2/2021,8,11455.23,10926.61,2223.17,95.39,24700.40
3/2/2021,9,11086.61,10798.37,2122.01,82.27,24089.25
3/2/2021,10,10233.86,10294.60,1877.78,75.32,22481.57
3/2/2021,11,9847.67,9971.85,1662.80,67.89,21550.21
3/2/2021,12,9777.73,9899.73,1565.88,68.23,21311.58
3/2/2021,13,9532.43,9853.14,1522.56,56.91,20965.03
3/2/2021,14,9607.31,9916.18,1582.43,53.98,21159.89
3/2/2021,15,9827.31,10065.02,1674.56,54.16,21621.05
3/2/2021,16,10002.91,10374.93,1886.17,54.17,22318.18
3/2/2021,17,10858.69,10749.87,2090.23,53.71,23752.50
3/2/2021,18,11690.88,11294.99,2407.64,52.41,25445.92
3/2/2021,19,12417.69,11975.48,2591.67,57.00,27041.84
3/2/2021,20,12223.78,11766.59,2529.64,57.08,26577.10
3/2/2021,21,11812.56,11362.07,2419.78,56.77,25651.18
3/2/2021,22,11303.38,10929.55,2290.47,56.46,24579.87
3/2/2021,23,10599.97,10350.25,2120.15,56.08,23126.45
3/2/2021,24,9956.89,9776.35,1970.59,56.80,21760.61
3/3/2021,1,9623.40,9404.62,1905.59,58.40,20992.01
